Date,IBM,AWSHX,FXAIX,FPBFX,FBND,FBNDX,FIPDX,FMCSX,FOCPX,FPADX,FSGGX,FSSMX,FTBFX,FSSNX,FTHRX,FTGQX,FXNAX,WSHFX
2018-08-20,107.389435,33.454781,90.404869,21.553236,41.132996,6.720581,8.187915,24.968111,8.911484,9.041264,11.08961,27.194218,8.837046,19.490526,9.373064,15.989952,9.885205,33.274532
2018-08-21,106.99366,33.512722,90.594543,21.722483,41.07439,6.720581,8.179596,25.139128,8.95329,9.137169,11.149601,27.392397,8.828554,19.715448,9.364224,16.008137,9.876454,33.332382
2018-08-22,106.45858,33.447536,90.558403,21.774563,41.141384,6.720581,8.196237,25.158129,9.022965,9.1982,11.201019,27.404783,8.837046,19.767355,9.373064,16.062691,9.885205,33.267288
2018-08-23,106.553848,33.375107,90.413864,21.637861,41.149757,6.720581,8.196237,25.056787,9.029932,9.119732,11.11532,27.318081,8.837046,19.7068,9.373064,16.099056,9.885205,33.194973
2018-08-24,107.044952,33.606888,90.973915,21.794088,41.158134,6.720581,8.204557,25.139128,9.127478,9.1982,11.192451,27.435747,8.837046,19.810606,9.373064,16.274837,9.885205,33.419167
2018-08-27,107.521393,33.84589,91.687569,22.178154,41.132996,6.711902,8.196237,25.253136,9.218056,9.355135,11.33814,27.565805,8.828554,19.836561,9.364224,16.377882,9.876454,33.665054
2018-08-28,107.44812,33.802437,91.705627,22.080511,41.082756,6.703218,8.179596,25.259476,9.245928,9.346416,11.33814,27.609159,8.811577,19.836561,9.355378,16.432432,9.85894,33.621662
2018-08-29,108.144432,33.925564,92.238594,22.080511,41.04921,6.703218,8.179596,25.34181,9.336504,9.372572,11.380989,27.695866,8.811577,19.914417,9.346535,16.638521,9.850186,33.744614
2018-08-30,106.96434,33.766216,91.850166,21.904755,41.074364,6.703218,8.187915,25.253136,9.287732,9.206919,11.26958,27.54723,8.811577,19.888466,9.355378,16.620337,9.85894,33.585506
2018-08-31,107.367508,33.751732,91.868225,21.872204,41.05759,6.717139,8.182088,25.284809,9.280765,9.233074,11.201019,27.571999,8.83285,19.983629,9.374869,16.644583,9.881759,33.571033
2018-09-04,106.78109,33.69379,91.723686,21.650879,40.973656,6.708437,8.165441,25.278477,9.273796,9.076137,11.072471,27.479101,8.815833,19.905764,9.366008,16.711258,9.864209,33.513184
2018-09-05,107.499413,33.650333,91.470787,21.344931,40.992958,6.699737,8.157118,25.272141,9.127478,8.92792,10.96106,27.460522,8.815833,19.836561,9.366008,16.444555,9.855432,33.469791
2018-09-06,107.301483,33.614128,91.163651,21.130112,41.007229,6.717139,8.165441,25.259476,9.029932,8.92792,10.926779,27.367626,8.824341,19.689493,9.374869,16.432432,9.872986,33.433632
2018-09-07,106.612518,33.606888,90.964912,21.051996,40.931679,6.691038,8.140469,25.183462,9.029932,8.936638,10.883929,27.23757,8.798814,19.672194,9.357149,16.474863,9.837879,33.426399
2018-09-10,106.759094,33.672066,91.136513,20.876238,40.935898,6.691038,8.148796,25.246805,9.064771,8.840734,10.883929,27.305693,8.798814,19.724094,9.357149,16.499107,9.846652,33.491497
2018-09-11,107.374809,33.744488,91.488838,20.915297,40.847755,6.682336,8.13215,25.303816,9.169285,8.80586,10.892499,27.342854,8.781796,19.73275,9.339426,16.668829,9.820327,33.563805
2018-09-12,107.433449,33.751732,91.515938,20.921804,40.89814,6.691038,8.140469,25.354477,9.155349,8.823297,10.935349,27.342854,8.798814,19.7068,9.348287,16.668829,9.837879,33.563805
2018-09-13,109.177956,33.925564,92.030838,21.078035,40.910721,6.691038,8.123825,25.386147,9.218056,8.936638,11.021049,27.386204,8.798814,19.689493,9.348287,16.759748,9.837879,33.744614
2018-09-14,108.723488,33.961937,92.066963,21.234264,40.872936,6.682336,8.1155,25.430492,9.22674,8.988952,11.038189,27.441944,8.790302,19.784655,9.339426,16.783995,9.820327,33.775116
2018-09-17,108.437645,33.896465,91.552048,21.097563,40.872936,6.682336,8.1155,25.316477,9.060298,8.901763,11.038189,27.293306,8.790302,19.577028,9.339426,16.541538,9.820327,33.709755
2018-09-18,108.89209,34.071045,92.048882,21.247284,40.789013,6.664934,8.098853,25.392483,9.125427,8.945357,11.12389,27.386204,8.764777,19.654892,9.321707,16.747625,9.793999,33.8913
2018-09-19,109.258568,34.121971,92.166336,21.403515,40.747051,6.656234,8.082205,25.329145,9.110953,9.049981,11.183882,27.386204,8.75627,19.568378,9.321707,16.63246,9.785223,33.934872
2018-09-20,110.790512,34.340176,92.889,21.540215,40.789013,6.664934,8.090528,25.424152,9.197794,9.12845,11.30386,27.565805,8.764777,19.767355,9.321707,16.76581,9.793999,34.152725
2018-09-21,110.937134,34.405643,92.861885,21.618332,40.840225,6.664934,8.098853,25.436821,9.125427,9.206919,11.34671,27.571999,8.773286,19.672194,9.321707,16.699135,9.793999,34.218086
2018-09-24,109.969582,34.187435,92.536713,21.481628,40.789013,6.656234,8.090528,25.335476,9.168848,9.111012,11.27815,27.41717,8.764777,19.59433,9.321707,16.729443,9.785223,34.000225
2018-09-25,109.148636,34.092861,92.419258,21.514177,40.755451,6.656234,8.090528,25.367146,9.22674,9.137169,11.320999,27.367626,8.75627,19.63759,9.312847,16.887039,9.776445,33.905819
2018-09-26,111.127693,33.925564,92.112152,21.696445,40.850521,6.673634,8.107177,25.227802,9.212268,9.172043,11.34671,27.144672,8.781796,19.438618,9.330564,16.838547,9.802775,33.746067
2018-09-27,111.04705,33.976475,92.383141,21.592291,40.86734,6.673634,8.107177,25.215136,9.277397,9.215636,11.329571,27.138479,8.781796,19.438618,9.330564,16.959776,9.802775,33.789627
2018-09-28,110.834496,33.976475,92.392159,21.611824,40.892582,6.687585,8.10135,25.265806,9.24845,9.180761,11.261009,27.212795,8.802266,19.507824,9.3501,16.92947,9.825648,33.789627
2018-10-01,112.146515,34.172878,92.726395,21.611824,40.858925,6.678865,8.076367,25.196131,9.270161,9.172043,11.26958,27.08893,8.793736,19.239649,9.341223,17.002203,9.808054,33.985699
2018-10-02,112.696274,34.223801,92.690262,21.423042,40.884148,6.687585,8.09302,25.088459,9.20503,9.058701,11.183882,26.989841,8.802266,19.040674,9.3501,16.905222,9.825648,34.036541
2018-10-03,112.307793,34.267441,92.762535,21.279831,40.749561,6.652707,8.059717,25.113789,9.233978,9.032543,11.166739,27.051773,8.75962,19.222347,9.323465,16.923407,9.772866,34.080109
2018-10-04,110.907806,34.121971,92.021805,20.915297,40.614948,6.635271,8.034739,24.892109,9.03135,8.823297,11.01248,26.773081,8.74256,18.936863,9.314581,16.668829,9.746479,33.934872
2018-10-05,109.236603,33.947388,91.514595,20.830671,40.539257,6.617832,8.009758,24.816103,8.922801,8.762267,10.952489,26.587286,8.71697,18.772495,9.305702,16.577908,9.728886,33.767849
2018-10-08,108.767479,33.983768,91.478294,20.64189,40.504749,6.617832,8.009758,24.822433,8.814252,8.73611,10.883929,26.593479,8.71697,18.73789,9.305702,16.32939,9.728886,33.79689
2018-10-09,107.924568,33.940117,91.378479,20.38151,40.547672,6.62655,8.026414,24.759094,8.814252,8.72739,10.866791,26.401489,8.73403,18.651382,9.305702,16.353634,9.746479,33.753326
2018-10-10,104.58947,33.009052,88.375183,19.945366,40.480366,6.62655,8.026414,24.138378,8.408998,8.509423,10.635398,25.763594,8.725503,18.11503,9.314581,15.571716,9.737684,32.823803
2018-10-11,101.899414,32.347122,86.551422,19.684984,40.631779,6.643988,8.034739,23.66967,8.329395,8.396081,10.498279,25.26195,8.74256,17.777641,9.323465,15.317137,9.764071,32.170219
2018-10-12,103.240784,32.667175,87.794479,20.036501,40.623371,6.635271,8.026414,23.745678,8.568205,8.614047,10.575408,25.392002,8.74256,17.786289,9.314581,15.686881,9.755275,32.482479
2018-10-15,103.446014,32.558067,87.277313,19.860744,40.564495,6.635271,8.026414,23.796347,8.445181,8.535579,10.549699,25.447744,8.74256,17.864151,9.314581,15.517165,9.755275,32.380821
2018-10-16,106.370621,33.154537,89.155518,20.173206,40.572891,6.635271,8.026414,24.176374,8.720174,8.72739,10.72967,25.94939,8.74256,18.365904,9.314581,15.989952,9.755275,32.96904
2018-10-17,98.256477,33.089069,89.137329,20.121126,40.530823,6.62655,8.009758,24.09404,8.698464,8.648923,10.652538,25.850298,8.725503,18.288048,9.305702,15.929339,9.737684,32.910934
2018-10-18,95.691032,32.710823,87.858025,19.691494,40.522419,6.62655,8.001435,23.840687,8.481365,8.439674,10.481138,25.553024,8.725503,17.950657,9.305702,15.650515,9.737684,32.533329
2018-10-19,94.628227,32.703548,87.830788,19.802158,40.45512,6.617832,8.001435,23.752012,8.437943,8.518142,10.541128,25.422968,8.71697,17.734388,9.296824,15.644451,9.728886,32.518806
2018-10-22,95.302559,32.536247,87.458786,19.847723,40.471943,6.617832,7.993108,23.587332,8.459654,8.605329,10.523988,25.26195,8.708444,17.708431,9.296824,15.686881,9.728886,32.359039
2018-10-23,96.174812,32.318035,86.977867,19.541773,40.530823,6.617832,7.993108,23.435316,8.42347,8.474549,10.404009,25.088537,8.71697,17.561369,9.305702,15.571716,9.737684,32.133923
2018-10-24,93.242882,31.5179,84.292145,18.968931,40.581322,6.635271,8.018086,22.93494,8.039929,8.230426,10.138336,24.33297,8.73403,16.895247,9.332345,15.032253,9.764071,31.342367
2018-10-25,92.685806,31.983437,85.861839,19.118652,40.572891,6.62655,7.984784,23.105959,8.314921,8.369926,10.258319,24.685982,8.725503,17.258585,9.323465,15.450488,9.746479,31.807129
2018-10-26,91.469055,31.64883,84.373795,18.819208,40.640198,6.643988,8.026414,22.941275,8.126768,8.265302,10.172616,24.376322,8.74256,17.068266,9.332345,15.135295,9.772866,31.473089
2018-10-29,87.694199,31.488796,83.820335,18.565336,40.589603,6.635271,8.018086,22.953943,7.945851,8.14324,10.121199,24.376322,8.725503,16.999058,9.332345,14.868595,9.764071,31.313328
2018-10-30,84.586342,32.048897,85.145058,18.799681,40.555855,6.617832,8.001435,23.31497,8.06164,8.256582,10.224038,24.785072,8.708444,17.336445,9.323465,14.98982,9.746479,31.872488
2018-10-31,84.608315,32.303482,86.070526,19.209787,40.538994,6.623948,7.987277,23.416315,8.271502,8.387362,10.344017,24.902744,8.721272,17.38835,9.325241,15.298953,9.752652,32.126659
2018-11-01,85.634514,32.601715,86.977867,19.561304,40.530567,6.632687,7.978944,23.745678,8.408998,8.622767,10.506849,25.404388,8.721272,17.777641,9.33414,15.444428,9.752652,32.417137
2018-11-02,84.784271,32.441689,86.442528,19.7631,40.43782,6.606472,7.945632,23.657003,8.307685,8.718673,10.532558,25.305296,8.695618,17.812244,9.316344,15.311075,9.717378,32.25737
2018-11-05,88.002037,32.739918,86.923454,19.645927,40.454659,6.61521,7.962289,23.73934,8.220845,8.72739,10.541128,25.404388,8.704171,17.812244,9.316344,15.317137,9.726194,32.555107
2018-11-06,90.24498,32.936314,87.476929,19.671965,40.454659,6.606472,7.962289,23.859686,8.264265,8.718673,10.566839,25.583996,8.695618,17.907404,9.307449,15.359569,9.717378,32.751179
2018-11-07,91.505714,33.554604,89.336967,20.029991,40.479973,6.61521,7.962289,24.151041,8.495837,8.858171,10.703959,26.005129,8.704171,18.210186,9.307449,15.911155,9.726194,33.361179
2018-11-08,91.587372,33.496399,89.155518,19.88678,40.446228,6.606472,7.95396,24.075037,8.416234,8.683797,10.592547,25.918421,8.695618,18.166933,9.298547,15.886908,9.717378,33.310345
2018-11-09,91.706146,33.307278,88.347977,19.652437,40.479973,6.61521,7.970617,23.942026,8.235319,8.544299,10.489707,25.633535,8.704171,17.8382,9.316344,15.735373,9.735014,33.12154
2018-11-12,89.746384,32.783566,86.614922,19.30743,40.530567,6.632687,7.987277,23.663336,7.974799,8.396081,10.326879,25.249559,8.721272,17.483507,9.325241,15.395933,9.752652,32.598679
2018-11-13,89.701881,32.718102,86.487915,19.476677,40.496834,6.623948,7.987277,23.663336,7.989272,8.474549,10.386869,25.28672,8.712717,17.440254,9.325241,15.371692,9.752652,32.533329
2018-11-14,89.226768,32.550797,85.852768,19.470169,40.50526,6.632687,7.987277,23.542994,7.916905,8.526861,10.395437,25.150469,8.712717,17.30184,9.33414,15.250462,9.761469,32.366302
2018-11-15,90.147263,32.849026,86.79641,19.704514,40.496834,6.623948,7.987277,23.688677,8.054402,8.657641,10.455427,25.361036,8.704171,17.552717,9.325241,15.462611,9.752652,32.671299
2018-11-16,90.243759,33.038151,86.996025,19.671965,40.555855,6.641425,8.020588,23.752012,7.982035,8.683797,10.463999,25.361036,8.721272,17.595972,9.34304,15.444428,9.779105,32.852852
2018-11-19,89.308441,32.696266,85.544258,19.554794,40.606472,6.641425,8.020588,23.555662,7.670858,8.622767,10.404009,25.008028,8.721272,17.232632,9.34304,15.038313,9.779105,32.511539
2018-11-20,86.999832,32.136185,84.001793,19.209787,40.57272,6.632687,8.003931,23.226299,7.562309,8.46583,10.215467,24.537346,8.704171,16.921196,9.33414,14.765553,9.770286,31.959637
2018-11-21,88.016823,32.23074,84.264908,19.437618,40.581169,6.632687,8.003931,23.384644,7.641912,8.570455,10.352588,24.772688,8.704171,17.137472,9.33414,14.874658,9.770286,32.04678
2018-11-23,86.992401,32.019802,83.711456,19.528755,40.581169,6.632687,7.995604,23.333977,7.584018,8.500706,10.284028,24.754107,8.712717,17.146124,9.33414,14.801921,9.779105,31.843435
2018-11-26,88.751694,32.45623,85.027107,19.776115,40.564301,6.632687,7.987277,23.568329,7.779409,8.587893,10.404009,25.082348,8.704171,17.345093,9.325241,15.032253,9.770286,32.27916
2018-11-27,89.100578,32.543518,85.299286,19.711025,40.50526,6.623948,7.962289,23.460653,7.772173,8.614047,10.378297,24.908937,8.695618,17.19803,9.325241,15.086802,9.770286,32.366302
2018-11-28,91.305275,33.089069,87.268242,20.179714,40.639679,6.632687,7.970617,23.790016,8.025455,8.814577,10.541128,25.305296,8.695618,17.630575,9.325241,15.583838,9.770286,32.903683
2018-11-29,90.176956,33.07452,87.095825,20.101599,40.614311,6.641425,8.01226,23.733009,8.025455,8.770985,10.506849,25.280525,8.712717,17.570021,9.33414,15.529284,9.779105,32.889156
2018-11-30,92.248016,33.336376,87.821701,20.147165,40.614311,6.65895,8.023091,23.796347,8.068875,8.744827,10.463999,25.392002,8.737584,17.665178,9.353755,15.680821,9.81181,33.150581
2018-12-03,93.020035,33.612782,88.783485,20.537737,40.707325,6.676473,8.031424,24.011702,8.191898,8.919201,10.626828,25.621149,8.754733,17.855497,9.362675,15.923276,9.829486,33.419277
2018-12-04,90.266022,32.688999,85.916283,20.016972,40.758034,6.685235,8.064748,23.384644,7.880723,8.770985,10.404009,24.785072,8.780459,17.068266,9.371591,15.426244,9.856005,32.504269
2018-12-06,91.980789,32.528976,85.816475,19.711025,40.800331,6.693997,8.05642,23.283302,7.931378,8.640204,10.258319,24.692173,8.771885,17.033665,9.371591,15.420181,9.864848,32.344521
2018-12-07,88.588387,31.968885,83.829391,19.528755,40.808769,6.702758,8.064748,22.954468,7.661372,8.524407,10.163366,24.190529,8.789033,16.696274,9.389423,14.9252,9.882524,31.792599
2018-12-10,89.917145,32.085266,83.974571,19.294407,40.851059,6.702758,8.048084,22.804998,7.743192,8.444241,10.057863,23.998539,8.789033,16.635719,9.380507,15.021718,9.891364,31.908796
2018-12-11,89.738983,32.048897,83.947357,19.366014,40.808769,6.702758,8.023091,22.719587,7.758069,8.470963,10.075447,23.936609,8.780459,16.601116,9.371591,15.049292,9.882524,31.872488
2018-12-12,89.939415,32.238014,84.401009,19.684984,40.800331,6.693997,8.006429,22.876175,7.83245,8.604575,10.242493,24.103821,8.771885,16.782785,9.362675,15.159594,9.873684,32.054039
2018-12-13,89.620216,32.238014,84.401009,19.737061,40.859501,6.693997,8.006429,22.748053,7.825013,8.640203,10.260077,23.849903,8.780459,16.523258,9.371591,15.187169,9.873684,32.054039
2018-12-14,89.004097,31.692478,82.784363,19.408552,40.867958,6.702758,8.014759,22.456232,7.646494,8.515501,10.119408,23.509279,8.780459,16.266001,9.380507,14.801113,9.882524,31.509398
2018-12-17,86.183266,31.154202,81.071526,19.149775,40.893318,6.711521,8.031424,22.07188,7.467977,8.417518,10.013905,22.982859,8.797606,15.88688,9.398341,14.442633,9.909045,30.972013
2018-12-18,86.591553,31.066919,81.080673,19.178526,41.003223,6.729044,8.048084,22.014938,7.534922,8.453148,10.022696,22.982859,8.806184,15.877851,9.407259,14.49089,9.926724,30.892136
2018-12-19,86.428246,30.70322,79.844109,18.890991,41.028603,6.737806,8.064748,21.751585,7.378719,8.381888,9.94357,22.685587,8.814758,15.552896,9.416173,14.325438,9.953242,30.529039
2018-12-20,83.896935,30.295881,78.589272,18.811918,40.910233,6.720281,8.039756,21.48823,7.252269,8.40861,9.917193,22.33877,8.789033,15.291123,9.398341,14.084151,9.926724,30.122374
2018-12-21,82.352905,29.858719,76.968018,18.366241,40.884865,6.720281,8.039756,21.125229,7.021684,8.310629,9.758942,21.942408,8.780459,14.89395,9.398341,13.732564,9.926724,29.692738
2018-12-24,79.851311,29.033895,74.888779,18.229664,40.867958,6.729044,8.05642,20.719521,6.887796,8.274999,9.688606,21.415989,8.797606,14.605098,9.416173,13.456812,9.944403,28.869396
2018-12-26,82.686958,30.286131,78.598419,18.869425,40.884865,6.702758,8.033489,21.431292,7.319213,8.453148,9.917193,22.583445,8.763308,15.336256,9.389423,14.166878,9.909045,30.111891
2018-12-27,84.46109,30.578569,79.285393,18.855049,40.901821,6.708035,8.033489,21.509583,7.348966,8.417518,9.873235,22.621349,8.765891,15.354308,9.407259,14.297861,9.917882,30.403805
2018-12-28,83.90435,30.586075,79.199196,18.890991,40.98661,6.734409,8.050473,21.538054,7.341527,8.47987,9.94357,22.659252,8.800301,15.435548,9.425094,14.263394,9.953242,30.411293
2018-12-31,84.379448,30.80353,79.877831,18.919746,41.139187,6.760854,8.061517,21.694639,7.401033,8.497684,9.987529,22.84119,8.833946,15.561922,9.463517,14.401268,9.994887,30.620865
2019-01-02,85.522614,30.796028,79.978683,18.912556,41.122234,6.769669,8.078506,21.666174,7.430787,8.470963,9.94357,22.833612,8.84257,15.64316,9.463517,14.373693,10.003748,30.620865
2019-01-03,83.815269,30.14366,78.016144,18.58189,41.308723,6.804926,8.120978,21.417053,7.177886,8.337351,9.855651,22.530376,8.885705,15.363335,9.499261,13.966957,10.056911,29.969677
2019-01-04,87.088913,31.020979,80.694023,19.0707,41.291756,6.778482,8.10399,21.93664,7.490292,8.595667,10.154574,23.235397,8.86845,15.932015,9.463517,14.456419,10.003748,30.845417
2019-01-07,87.705032,31.133455,81.262619,19.149775,41.24091,6.769669,8.095496,22.150175,7.609303,8.604575,10.189742,23.500731,8.86845,16.220867,9.445645,14.587402,9.994887,30.957693
2019-01-08,88.95211,31.403393,82.051315,19.228846,41.23243,6.769669,8.10399,22.377937,7.698563,8.613482,10.233701,23.849449,8.86845,16.464584,9.436707,14.711493,9.986027,31.219666
2019-01-09,89.590515,31.523367,82.418152,19.55232,41.296005,6.778482,8.112485,22.563,7.765506,8.773815,10.383163,24.137524,8.885705,16.609009,9.45458,14.801113,9.994887,31.33943
2019-01-10,90.407059,31.673344,82.784966,19.545132,41.283276,6.769669,8.095496,22.691114,7.787821,8.82726,10.409537,24.296721,8.86845,16.681223,9.45458,14.863157,9.977166,31.489117
2019-01-11,90.162109,31.688337,82.77581,19.451681,41.309578,6.787298,8.120978,22.705351,7.750629,8.809446,10.383163,24.311882,8.885705,16.708302,9.463517,14.849371,10.003748,31.511578
2019-01-14,89.367844,31.568363,82.353951,19.315104,41.260395,6.778482,8.10399,22.605705,7.691124,8.747093,10.330411,24.183008,8.877081,16.536795,9.463517,14.739066,9.994887,31.391813
2019-01-15,90.362526,31.793316,83.23436,19.624205,41.249386,6.778482,8.095496,22.769409,7.83245,8.836167,10.391953,24.334625,8.877081,16.681223,9.463517,14.994139,9.986027,31.608877
2019-01-16,90.280884,31.793316,83.417763,19.681711,41.274811,6.778482,8.095496,22.876175,7.847327,8.889612,10.418329,24.486244,8.877081,16.789543,9.463517,15.11823,9.986027,31.616367
2019-01-17,90.704018,32.010765,84.059723,19.818289,41.342625,6.778482,8.087003,23.032764,7.914271,8.934149,10.462288,24.68335,8.877081,16.933971,9.45458,15.214745,9.986027,31.825943
2019-01-18,91.913979,32.475677,85.178558,19.94768,41.351097,6.778482,8.078506,23.253408,8.00353,8.987594,10.558999,25.001743,8.877081,17.1145,9.445645,15.400879,9.968307,32.290012
2019-01-22,90.948959,32.108246,83.968018,19.609827,41.444351,6.787298,8.087003,23.061234,7.839887,8.862889,10.435912,24.660603,8.894331,16.825649,9.463517,15.194065,9.994887,31.923235
2019-01-23,98.64682,32.145741,84.160599,19.581074,41.45282,6.787298,8.078506,23.082584,7.825013,8.916334,10.462288,24.622698,8.894331,16.789543,9.463517,15.207849,9.994887,31.960674
2019-01-24,98.379578,32.153244,84.270668,19.681711,41.520649,6.804926,8.087003,23.175116,7.877079,8.978686,10.479872,24.804642,8.911586,16.906889,9.48139,15.194065,10.012609,31.968151
2019-01-25,99.448532,32.295704,84.99514,19.933302,41.512165,6.796111,8.078506,23.338823,8.00353,9.103391,10.620541,25.092714,8.902961,17.1145,9.472453,15.352622,10.003748,32.110371
2019-01-28,99.671227,32.085754,84.325676,19.854233,41.486729,6.796111,8.07001,23.289,7.877079,9.041039,10.558999,25.054811,8.902961,17.015209,9.48139,15.242321,10.003748,31.900787
2019-01-29,99.715759,32.123249,84.206451,19.753593,41.550457,6.813742,8.087003,23.303238,7.780383,9.058854,10.594167,25.100296,8.911586,16.988132,9.490329,15.159594,10.02147,31.930731
2019-01-30,99.752876,32.513161,85.527054,20.012375,41.643925,6.822556,8.137968,23.481176,7.996091,9.219187,10.717252,25.320141,8.928841,17.168665,9.508201,15.407774,10.03919,32.327435
2019-01-31,99.782578,32.633137,86.27906,20.184895,41.831715,6.865853,8.174507,23.545237,8.122541,9.272631,10.734836,25.41869,8.987666,17.313087,9.55567,15.490499,10.098699,32.439705
2019-02-01,99.545029,32.738113,86.370773,20.156141,41.788395,6.848182,8.157514,23.616415,8.08535,9.254817,10.726043,25.494501,8.970365,17.340166,9.537754,15.531861,10.072056,32.551983
2019-02-04,100.354149,32.948074,86.948532,20.256781,41.762894,6.839344,8.132023,23.73741,8.196923,9.254817,10.743627,25.714344,8.961708,17.5207,9.528798,15.662846,10.063169,32.761562
2019-02-05,100.621414,33.068047,87.361229,20.46524,41.822369,6.857016,8.149016,23.801468,8.263868,9.334984,10.84913,25.782574,8.987666,17.556807,9.537754,15.786935,10.080935,32.873829
2019-02-06,101.192955,33.00806,87.177803,20.335852,41.84787,6.857016,8.140517,23.758764,8.211799,9.263723,10.787587,25.752253,8.987666,17.529726,9.546709,15.690422,10.080935,32.821442
2019-02-07,100.021469,32.783108,86.370773,20.220835,41.881836,6.865853,8.149016,23.74453,8.100227,9.17465,10.65571,25.64612,8.996313,17.385302,9.55567,15.642164,10.089819,32.589409
2019-02-08,100.411972,32.775604,86.462463,20.105822,41.907345,6.865853,8.157514,23.708941,8.107665,9.130112,10.602958,25.608213,8.996313,17.394329,9.564624,15.662846,10.107579,32.581921
2019-02-11,100.622231,32.745613,86.526672,20.134575,41.881836,6.865853,8.140517,23.773003,8.115103,9.112297,10.594167,25.714344,8.987666,17.547785,9.55567,15.697316,10.089819,32.551983
2019-02-12,102.16925,33.158031,87.645523,20.450865,41.898838,6.857016,8.140517,23.972294,8.234114,9.183558,10.699667,26.055485,8.987666,17.76442,9.546709,15.89034,10.080935,32.963657
2019-02-13,103.273178,33.270496,87.920647,20.522747,41.84787,6.848182,8.140517,24.050592,8.234114,9.13902,10.699667,26.169201,8.979012,17.818577,9.537754,15.938601,10.072056,33.075924
2019-02-14,102.492142,33.180519,87.718895,20.443676,41.914135,6.865853,8.157514,24.015003,8.241553,9.147926,10.699667,26.245007,8.996313,17.854687,9.55567,15.959282,10.089819,32.986103
2019-02-15,103.656151,33.577942,88.672638,20.522747,41.91584,6.865853,8.166011,24.257002,8.263868,9.130112,10.796378,26.533081,8.996313,18.134512,9.55567,16.138521,10.089819,33.382813
2019-02-19,104.159294,33.577942,88.819382,20.580254,41.975311,6.87469,8.174507,24.32106,8.286183,9.156835,10.84913,26.639214,9.004963,18.188671,9.564624,16.11784,10.107579,33.382813
2019-02-20,103.633636,33.705406,88.993629,20.6737,41.975311,6.865853,8.183003,24.363766,8.278744,9.237001,10.910671,26.745346,9.004963,18.278938,9.564624,16.104052,10.098699,33.502567
2019-02-21,103.513458,33.622936,88.681786,20.709642,41.907345,6.848182,8.166011,24.313942,8.241553,9.237001,10.884297,26.661953,8.987666,18.206724,9.546709,16.076475,10.072056,33.427715
2019-02-22,104.572319,33.81789,89.250397,20.910919,41.975311,6.865853,8.191502,24.413589,8.323373,9.334984,10.94584,26.821157,9.004963,18.378231,9.564624,16.235033,10.098699,33.622322
2019-02-25,104.730034,33.847881,89.378792,21.169699,41.966812,6.865853,8.183003,24.378002,8.368002,9.406243,10.998591,26.813574,9.004963,18.360178,9.564624,16.214355,10.089819,33.644787
2019-02-26,104.925301,33.81039,89.305428,21.090628,42.032417,6.87469,8.200003,24.285473,8.368002,9.397337,11.016173,26.669537,9.013614,18.224779,9.573577,16.241928,10.107579,33.607357
2019-02-27,104.512253,33.727913,89.268753,21.018744,41.97279,6.857016,8.174507,24.249882,8.390317,9.352798,10.981007,26.722603,8.996313,18.269911,9.564624,16.200567,10.080935,33.532513
2019-02-28,103.731247,33.690422,89.048645,20.91811,41.921654,6.872959,8.168557,24.200058,8.375439,9.245909,10.928256,26.631634,9.010188,18.206724,9.574494,16.179884,10.086277,33.495083
2019-03-01,104.534767,33.855385,89.663109,21.047499,41.879082,6.855245,8.143058,24.313942,8.434947,9.245909,10.954631,26.813574,8.992843,18.378231,9.556547,16.324656,10.068468,33.652264
2019-03-04,103.956535,33.667923,89.323776,21.090628,41.904617,6.864103,8.160057,24.257002,8.420069,9.254817,10.94584,26.737766,9.010188,18.215754,9.574494,16.138521,10.086277,33.472633
2019-03-05,103.543495,33.615429,89.2229,21.191265,41.931885,6.864103,8.160057,24.200058,8.434947,9.30826,10.963424,26.639214,9.010188,18.134512,9.574494,16.138521,10.086277,33.420231
2019-03-06,102.867653,33.412971,88.645134,21.112194,41.981308,6.872959,8.168557,24.022121,8.375439,9.281539,10.937047,26.366299,9.018859,17.76442,9.583467,16.035114,10.104081,33.21814
2019-03-07,101.65107,33.188015,87.93898,20.8606,42.006874,6.890673,8.185558,23.901121,8.278744,9.147926,10.80517,26.14646,9.036202,17.619995,9.60141,15.897236,10.121885,32.993599
2019-03-08,101.448303,33.090542,87.764725,20.702456,42.040932,6.899531,8.194058,23.837059,8.271306,9.06776,10.752419,26.070646,9.036202,17.60194,9.60141,15.876556,10.130787,32.896286
2019-03-11,103.41584,33.450474,89.048645,21.047499,41.998337,6.899531,8.194058,24.064825,8.449823,9.219187,10.875504,26.373884,9.036202,17.90885,9.60141,16.145414,10.121885,33.248081
2019-03-12,103.843895,33.480457,89.314583,21.083437,42.117611,6.908387,8.211058,24.128885,8.494452,9.263723,10.910671,26.449692,9.06222,17.926901,9.619361,16.221249,10.148591,33.2855
2019-03-13,104.054169,33.735405,89.947388,21.105003,42.117611,6.908387,8.219561,24.228529,8.561396,9.272631,10.972214,26.608889,9.06222,17.990086,9.619361,16.372913,10.148591,33.532513
2019-03-14,104.226891,33.675415,89.90152,20.968426,42.109077,6.908387,8.219561,24.192945,8.539081,9.228093,10.94584,26.570986,9.053548,17.926901,9.610385,16.393595,10.130787,33.472633
2019-03-15,104.707527,33.865993,90.350891,21.176886,42.19429,6.917243,8.24506,24.192945,8.59115,9.317169,11.042551,26.608889,9.07089,17.972034,9.62833,16.490108,10.148591,33.670338
